variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,1,-0.8311977945543845,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,2,-0.7280389088651305,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,3,-0.5906807597599482,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,4,-0.6457408114724785,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,5,-0.6686716246224478,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,6,-0.6388950499954831,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,7,-0.5339013872184069,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,8,-0.6300911968463652,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,9,-0.8400060579376714,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,10,-0.6531360928125878,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,11,-0.513010540335074,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,12,-0.49609666283799925,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,13,-0.6300711160142782,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,14,-0.5523646502047654,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,15,-0.5820196880298454,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,16,-0.6542796440324423,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,17,-0.6299998502638573,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,18,-0.5830756768998526,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,19,-0.5806443823704512,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,20,-0.31005749705673225,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,21,-0.3935960662828961,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,22,-0.5439256023219059,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,23,-0.7347383073317815,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,24,-0.6698272631368809,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,25,-0.5164995119234845,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,26,-0.22267625593451612,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,27,-0.09867709778524159,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,28,-0.2324553985402531,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,29,-0.19973752893321262,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,30,-0.2101696314639412,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,31,-0.21161602418123948,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,32,-0.3161458278191276,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,33,-0.25284628133636033,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,34,-0.18783675005278155,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,35,0.04097099299178808,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,36,0.1764713450469344,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,37,0.27747689708508005,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,38,0.1465309678233666,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,39,0.22922173771428334,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,40,0.33126127911708636,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,41,0.44172698530707066,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,42,0.28032634859198424,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,43,0.41015376555594685,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,44,0.17760811313564773,gs://cmip6/CMIP6/CMIP/UA/MCM-UA-1-0/1pctCO2/r1i1p1f1/Amon/tas/gn/v20190731/
