variable,experiment,ensemble,model,year,value,zstore
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,101,-1.066046047541306,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,102,-0.8858507561357669,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,103,-0.8953946870059326,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,104,-1.1068958835551257,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,105,-0.9362113360892863,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,106,-0.9195145830171327,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,107,-0.9367489974383147,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,108,-0.6966220593656658,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,109,-0.6032435696375273,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,110,-0.7230701219992852,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,111,-0.6475294534002387,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,112,-0.7123876213871654,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,113,-0.4944121400291124,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,114,-0.5715592197173578,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,115,-0.6005147627164433,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,116,-0.38423736510077333,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,117,-0.3681891328741358,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,118,-0.339021334545464,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,119,-0.39627084290583525,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,120,-0.45049453154086905,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,121,-0.4169836573011594,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,122,-0.3350475536043973,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,123,-0.42978134076446395,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,124,-0.24956985525108166,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
tas,1pctCO2,r1i1p1f1,ACCESS-ESM1-5,125,-0.26854211603961176,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/1pctCO2/r1i1p1f1/Amon/tas/gn/v20191115/
