variable,experiment,ensemble,model,year,value
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0001,-0.8311977945543845
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0002,-0.7280389088651305
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0003,-0.5906807597599482
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0004,-0.6457408114724785
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0005,-0.6686716246225046
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0006,-0.6388950499954831
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0007,-0.5339013872184069
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0008,-0.6300911968463652
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0009,-0.8400060579376714
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0010,-0.6531360928125878
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0011,-0.513010540335074
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0012,-0.49609666283799925
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0013,-0.6300711160142782
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0014,-0.5523646502047654
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0015,-0.5820196880298454
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0016,-0.6542796440324423
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0017,-0.6299998502638573
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0018,-0.5830756768998526
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0019,-0.5806443823704512
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0020,-0.31005749705673225
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0021,-0.3935960662828961
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0022,-0.5439256023219059
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0023,-0.7347383073317815
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0024,-0.6698272631368809
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0025,-0.5164995119234845
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0026,-0.22267625593451612
tas,1pctCO2,r1i1p1f1,MCM-UA-1-0,0027,-0.09867709778524159
